TransactionID,AccountID,TransactionDate,TransactionType,TransactionChannel,ProductID,Status,Suspicious_Flag,True_Amount
5988,101,12/11/2021,Debit,Mobile,1000,Success,0,3489.79
5989,94,12/8/2025,Debit,Mobile,1026,Success,0,1313.66
5990,96,11/24/2025,Credit,Mobile,1003,Success,1,2312.02
5991,136,1/24/2024,Debit,Mobile,1014,Success,0,690.99
5992,24,11/16/2024,Credit,Mobile,1016,Success,1,776.86
5993,35,8/29/2021,Credit,Mobile,1022,Success,1,1732.14
5994,160,5/17/2025,Debit,Web,1019,Success,0,422.48
5995,58,12/24/2023,Debit,Web,1017,Success,0,265.65
5996,143,7/27/2021,Debit,ATM,1006,Success,0,2096.61
5997,15,1/16/2023,Debit,Mobile,1014,Success,0,4434.31
5998,112,10/11/2025,Debit,Mobile,1022,Success,0,226.8
5999,35,7/28/2021,Debit,Mobile,1000,Success,0,413.33
6000,106,2/25/2021,Debit,Mobile,1016,Success,0,4432.04
6001,83,4/3/2024,Debit,Mobile,1012,Success,0,727.7
6002,93,6/16/2023,Debit,Web,1017,Success,0,619.77
6003,145,4/27/2024,Debit,Mobile,1002,Success,0,908.97
6004,181,7/21/2023,Debit,Mobile,1017,Success,0,120.93
6005,108,5/12/2022,Debit,Mobile,1005,Success,0,1845.17
6006,31,1/23/2022,Credit,Web,1010,Success,1,3578.4
6007,50,3/27/2024,Credit,Mobile,1018,Success,1,2594.13
6008,69,9/11/2025,Debit,Mobile,1011,Success,0,2553.79
6009,136,3/27/2022,Credit,Mobile,1011,Success,1,3054.79
6010,174,10/6/2022,Debit,Mobile,1022,Success,0,2668.32
6011,24,7/4/2023,Debit,Web,1021,Success,0,4805.05
6012,31,10/3/2025,Credit,Mobile,1018,Success,1,4457.89
6013,139,8/21/2022,Debit,ATM,1023,Success,0,677.81
6014,171,6/3/2025,Debit,Web,1007,Success,0,4402.03
6016,84,11/6/2023,Credit,Mobile,1014,Success,1,4945.08
6017,119,4/9/2024,Debit,ATM,1024,Success,0,3053.66
6018,91,5/12/2020,Debit,ATM,1019,Success,0,3290.76
6019,122,8/27/2025,Debit,Mobile,1005,Success,0,1434.74
6020,139,9/24/2024,Debit,Mobile,1011,Success,0,402.11
6021,2,5/20/2021,Credit,Mobile,1017,Success,1,2510.36
6022,130,1/22/2025,Credit,ATM,1018,Success,1,1091.38
6023,162,9/24/2025,Credit,Mobile,1003,Success,1,4596.51
6024,46,9/29/2024,Debit,Mobile,1022,Success,0,4552.07
6025,102,8/28/2021,Credit,Mobile,1022,Success,1,2159.1
6026,92,1/17/2023,Debit,Mobile,1004,Success,0,501.15
6027,60,7/6/2023,Debit,Web,1023,Success,0,1202.66
6028,37,7/6/2020,Credit,Mobile,1008,Success,1,579.22
6030,92,4/11/2022,Credit,Web,1024,Success,1,1836.92
6031,3,2/24/2022,Debit,Mobile,1004,Success,0,4625.55
6032,180,5/6/2025,Debit,Mobile,1007,Success,0,940.11
6033,111,3/24/2023,Credit,Mobile,1006,Success,1,3791.66
6034,11,10/27/2024,Credit,Web,1008,Success,1,4076.67
6035,107,11/14/2022,Credit,Mobile,1023,Success,1,3757.4
6036,191,1/2/2025,Debit,Mobile,1015,Success,0,3422.79
6037,41,11/1/2024,Debit,Web,1025,Success,0,4079.1
6038,150,11/30/2020,Debit,ATM,1006,Success,0,3567.09
6039,153,8/2/2021,Credit,Mobile,1005,Success,1,2098.6
6040,129,6/10/2020,Debit,Mobile,1022,Success,0,2298.72
6041,19,1/25/2025,Credit,Mobile,1000,Success,1,1802.2
6042,184,3/19/2025,Credit,Mobile,1007,Success,1,4530.87
6043,154,6/16/2023,Credit,ATM,1003,Success,1,3298.79
6044,171,7/22/2020,Credit,Web,1023,Success,1,4547.09
6045,54,7/14/2020,Credit,Mobile,1001,Success,1,3757.81
6046,179,9/24/2021,Debit,Web,1024,Success,0,289.34
6047,77,10/21/2023,Debit,Web,1001,Success,0,4565.68
6048,54,3/21/2022,Debit,ATM,1025,Success,0,1993.54
6049,50,1/4/2020,Debit,Web,1010,Success,0,1990.57
6050,19,9/23/2025,Debit,Web,1021,Success,0,525.65
6051,47,6/22/2021,Credit,Mobile,1025,Success,1,923.94
6052,133,4/11/2020,Credit,Mobile,1019,Success,1,4745.17
6053,184,3/18/2021,Debit,ATM,1002,Success,0,848.61
6054,83,2/12/2024,Credit,Mobile,1007,Success,1,4765.13
6055,136,5/14/2024,Debit,ATM,1017,Success,0,1984.68
6056,100,7/5/2022,Credit,Web,1001,Success,1,4765.68
6057,130,10/10/2024,Debit,ATM,1020,Success,0,3892.67
6058,163,9/16/2025,Credit,Mobile,1014,Success,1,1812.14
6059,52,12/27/2024,Debit,Web,1003,Success,0,4962.24
6060,68,11/19/2020,Debit,Mobile,1013,Success,0,3241.48
6061,67,2/26/2022,Debit,Web,1026,Success,0,4638.37
6062,23,1/13/2023,Debit,Mobile,1013,Success,0,1262.14
6063,48,8/31/2022,Credit,Mobile,1000,Success,1,2563.98
6064,17,4/3/2021,Credit,Mobile,1017,Success,1,3523.68
6066,59,1/1/2020,Credit,Mobile,1006,Success,1,1199.04
6067,100,8/12/2024,Debit,Mobile,1005,Success,0,747.46
6068,99,4/10/2024,Credit,Mobile,1021,Success,1,1140.82
6069,89,5/3/2023,Debit,ATM,1009,Success,0,3545.71
6070,91,1/28/2021,Debit,Mobile,1024,Success,0,4023.22
6071,149,7/28/2021,Credit,Mobile,1012,Success,1,4181.38
6072,14,4/7/2024,Debit,Web,1006,Success,0,268.1
6073,97,12/6/2022,Debit,ATM,1002,Success,0,1926.62
6074,181,12/30/2020,Credit,ATM,1007,Success,1,190.87
6075,92,6/10/2023,Credit,Web,1021,Success,1,1918.85
6076,143,2/12/2022,Debit,Mobile,1020,Success,0,63.79
6077,45,3/11/2024,Debit,Mobile,1017,Success,0,396.48
6078,191,7/4/2023,Credit,Web,1008,Success,1,487.0
6079,32,12/10/2022,Debit,Mobile,1008,Success,0,2294.72
6080,141,3/17/2023,Debit,Mobile,1017,Success,0,293.29
6081,87,3/30/2021,Credit,Mobile,1012,Success,1,1459.13
6082,164,5/10/2025,Debit,Web,1026,Success,0,495.17
6083,48,5/3/2023,Debit,Mobile,1020,Success,0,2960.02
6084,186,2/11/2021,Credit,Web,1020,Success,1,4609.27
6085,170,6/1/2022,Credit,ATM,1017,Success,1,4684.37
6086,34,5/26/2025,Debit,Mobile,1019,Success,0,946.72
6087,81,5/3/2023,Debit,Web,1001,Success,0,2168.36
6089,170,9/19/2023,Credit,Mobile,1001,Success,1,2825.19
6090,41,2/21/2021,Debit,Mobile,1014,Success,0,760.09
6091,53,1/9/2024,Debit,Mobile,1017,Success,0,1186.01
6092,48,8/26/2024,Debit,ATM,1010,Success,0,2594.09
6093,87,6/10/2025,Debit,Web,1004,Success,0,325.87
6094,22,10/6/2020,Debit,Mobile,1001,Success,0,3831.57
6095,10,4/22/2020,Debit,ATM,1023,Success,0,614.67
6096,116,6/5/2020,Debit,Web,1010,Success,0,2219.5
6097,134,10/12/2020,Debit,ATM,1005,Success,0,4852.2
6098,87,7/8/2023,Debit,Mobile,1003,Success,0,927.0
6099,129,7/3/2021,Debit,Mobile,1016,Success,0,2868.07
6100,56,1/12/2025,Credit,Mobile,1005,Success,1,1544.59
6101,170,11/14/2020,Credit,ATM,1018,Success,1,4300.97
6102,166,10/23/2023,Credit,Mobile,1007,Success,1,2209.34
6103,18,12/12/2020,Credit,Mobile,1016,Success,1,4843.59
6104,8,1/17/2021,Debit,Mobile,1022,Success,0,48.49
6105,164,10/9/2023,Credit,Web,1011,Success,1,894.94
6106,18,1/30/2021,Credit,Mobile,1014,Success,1,3208.57
6107,171,3/19/2021,Debit,Mobile,1012,Success,0,4204.94
6108,111,8/24/2022,Credit,Mobile,1025,Success,1,4618.38
6109,76,2/19/2024,Debit,Mobile,1019,Success,0,90.09
6110,123,5/22/2024,Debit,Mobile,1010,Success,0,1334.13
6111,32,4/30/2023,Debit,ATM,1020,Success,0,947.6
6112,119,5/8/2023,Credit,Mobile,1005,Success,1,1623.82
6113,28,11/24/2023,Debit,Mobile,1021,Success,0,3340.17
6114,49,5/26/2020,Debit,Mobile,1012,Success,0,4470.25
6115,74,1/2/2023,Debit,Mobile,1000,Success,0,4435.69
6116,66,4/11/2020,Credit,ATM,1000,Success,1,860.72
6117,128,9/10/2025,Credit,Web,1010,Success,1,4071.88
6118,82,4/1/2020,Credit,ATM,1011,Success,1,1665.81
6119,56,6/13/2022,Debit,Web,1010,Success,0,1005.98
6120,173,1/30/2024,Debit,Mobile,1009,Success,0,3421.79
6121,124,3/13/2021,Debit,Web,1013,Success,0,1274.59
6122,94,6/10/2024,Credit,Mobile,1018,Success,1,3782.79
6123,158,11/1/2024,Credit,ATM,1014,Success,1,99.54
6124,91,6/26/2023,Credit,Mobile,1000,Success,1,4924.08
6125,24,12/2/2023,Credit,Web,1004,Success,1,2748.0
6126,95,8/30/2022,Credit,Mobile,1008,Success,1,2338.75
6127,65,2/11/2025,Debit,Mobile,1000,Success,0,496.72
6128,141,6/15/2022,Credit,ATM,1016,Success,1,3936.44
6129,176,2/18/2022,Credit,Web,1005,Success,1,3288.2
6130,4,4/16/2020,Debit,Mobile,1014,Success,0,1790.77
6131,148,9/18/2020,Debit,Mobile,1013,Success,0,347.17
6132,106,11/6/2021,Debit,ATM,1019,Success,0,4742.12
6133,157,1/23/2025,Credit,Web,1008,Success,1,4067.07
6134,45,8/11/2022,Credit,Web,1023,Success,1,662.77
6135,167,11/21/2025,Debit,Mobile,1016,Success,0,2790.71
6136,3,3/13/2020,Credit,Mobile,1004,Success,1,1497.16
6137,69,11/10/2025,Credit,ATM,1005,Success,1,4279.87
6138,6,10/8/2020,Debit,ATM,1002,Success,0,3409.13
6139,104,3/4/2023,Debit,Mobile,1007,Success,0,3833.32
6140,90,4/16/2025,Debit,Mobile,1023,Success,0,2244.44
6142,48,7/20/2020,Credit,Mobile,1003,Success,1,2136.84
6143,165,4/10/2021,Debit,Mobile,1024,Success,0,4548.6
6144,108,11/15/2025,Credit,Mobile,1015,Success,1,2259.44
6145,187,12/4/2022,Debit,Mobile,1011,Success,0,3856.96
6146,117,10/20/2023,Credit,Mobile,1019,Success,1,730.49
6147,176,2/28/2020,Debit,Mobile,1003,Success,0,1044.4
6148,25,11/24/2021,Debit,Mobile,1020,Success,0,2641.89
6149,144,10/5/2021,Debit,Mobile,1002,Success,0,4872.63
6150,103,7/22/2024,Debit,ATM,1008,Success,0,1374.65
6151,185,2/6/2020,Debit,Mobile,1019,Success,0,1329.85
6152,61,1/2/2023,Debit,Mobile,1005,Success,0,4780.73
6153,110,1/15/2022,Debit,Web,1024,Success,0,4184.8
6154,193,8/28/2021,Debit,ATM,1024,Success,0,768.35
6155,95,8/10/2024,Debit,Mobile,1022,Success,0,895.18
6156,54,9/3/2020,Credit,Mobile,1009,Success,1,3683.55
6157,24,5/24/2020,Debit,ATM,1015,Success,0,2907.87
6158,2,11/21/2022,Credit,ATM,1011,Success,1,4821.29
6159,15,10/16/2020,Credit,Mobile,1006,Success,1,2075.86
6160,141,11/9/2024,Credit,Web,1026,Success,1,691.81
6161,97,10/2/2024,Debit,Mobile,1013,Success,0,220.61
6162,173,2/1/2024,Debit,Mobile,1025,Success,0,4144.4
6163,119,8/9/2024,Credit,Web,1024,Success,1,3567.45
6164,21,5/1/2020,Credit,Web,1009,Success,1,3680.56
6165,153,7/10/2021,Credit,Mobile,1007,Success,1,4186.33
6167,53,1/29/2020,Debit,Mobile,1019,Success,0,2237.26
6168,142,6/17/2023,Credit,Mobile,1018,Success,1,3280.37
6169,178,5/25/2021,Debit,Mobile,1025,Success,0,1079.92
6171,181,7/25/2025,Debit,Mobile,1020,Success,0,3163.07
6173,165,7/3/2023,Credit,Web,1018,Success,1,3175.38
6174,181,4/21/2021,Credit,Mobile,1001,Success,1,3471.91
6175,117,7/8/2024,Debit,Mobile,1024,Success,0,2467.39
6176,98,11/25/2024,Credit,Mobile,1012,Success,1,3006.2
6178,18,8/29/2021,Credit,Mobile,1017,Success,1,1438.36
6179,2,5/2/2025,Credit,Mobile,1009,Success,1,2540.12
6180,176,1/19/2025,Debit,ATM,1013,Success,0,1094.79
6182,155,8/30/2023,Debit,Mobile,1024,Success,0,321.25
6183,130,12/17/2020,Debit,Mobile,1006,Success,0,2016.6
6184,56,7/29/2021,Debit,ATM,1008,Success,0,393.44
6185,111,11/5/2020,Credit,ATM,1012,Success,1,2487.33
6186,97,2/18/2021,Debit,ATM,1000,Success,0,1693.75
6187,30,6/2/2025,Credit,Web,1009,Success,1,1216.05
6188,44,4/1/2021,Debit,Mobile,1005,Success,0,1254.14
6189,186,6/14/2020,Debit,Web,1017,Success,0,4505.16
6190,123,2/2/2021,Credit,Mobile,1013,Success,1,1403.73
6191,5,7/8/2023,Credit,ATM,1026,Success,1,1110.99
6192,177,11/26/2023,Credit,Mobile,1013,Success,1,1203.24
6193,26,9/3/2023,Credit,Web,1016,Success,1,2663.2
6194,67,12/5/2021,Debit,Mobile,1025,Success,0,2396.28
6195,40,3/16/2021,Credit,Mobile,1025,Success,1,1324.22
6196,97,5/12/2022,Debit,Web,1010,Success,0,160.89
6197,113,9/26/2022,Debit,ATM,1011,Success,0,724.34
6198,122,4/16/2023,Debit,Mobile,1013,Success,0,3372.85
6199,92,8/23/2021,Credit,Web,1021,Success,1,1632.62
6200,190,7/12/2023,Debit,Mobile,1002,Success,0,523.99
6201,42,5/18/2025,Credit,Web,1024,Success,1,4663.87
6202,55,8/8/2024,Debit,Mobile,1025,Success,0,2055.45
6203,48,2/17/2023,Debit,Web,1010,Success,0,3640.88
6204,45,12/20/2022,Credit,Mobile,1004,Success,1,169.66
6205,16,6/8/2023,Credit,Mobile,1008,Success,1,1554.25
6206,36,6/10/2021,Debit,Mobile,1023,Success,0,509.19
6207,104,8/30/2023,Debit,Mobile,1006,Success,0,2012.94
6208,153,9/18/2023,Credit,Web,1019,Success,1,4360.57
6209,162,10/23/2025,Debit,Web,1018,Success,0,2246.14
6210,37,3/3/2025,Debit,Mobile,1012,Success,0,4085.27
6211,10,3/19/2025,Debit,ATM,1006,Success,0,4249.81
6212,117,7/4/2022,Credit,Web,1022,Success,1,4836.08
6213,164,2/6/2024,Debit,Mobile,1010,Success,0,3005.83
6214,68,11/24/2023,Credit,Mobile,1011,Success,1,4365.7
6215,75,5/8/2025,Debit,Mobile,1001,Success,0,4121.61
6216,59,7/4/2023,Debit,Mobile,1008,Success,0,656.19
6217,50,8/12/2024,Credit,Mobile,1020,Success,1,4958.6
6218,147,9/16/2024,Credit,Mobile,1024,Success,1,4045.02
6219,9,9/11/2025,Debit,Web,1025,Success,0,3425.69
6220,98,11/6/2021,Credit,Web,1023,Success,1,2022.42
6222,80,11/11/2022,Debit,ATM,1012,Success,0,18.83
6223,112,10/26/2023,Debit,Mobile,1018,Success,0,4565.33
6224,192,3/5/2024,Credit,Mobile,1014,Success,1,212.21
6225,150,4/21/2025,Credit,Web,1022,Success,1,298.16
6226,174,5/18/2021,Debit,Mobile,1010,Success,0,3522.82
6227,67,7/12/2020,Debit,Mobile,1026,Success,0,1192.64
6228,27,1/16/2021,Debit,Mobile,1023,Success,0,1910.1
6229,19,8/4/2022,Debit,Web,1020,Success,0,3733.27
6230,141,10/6/2020,Debit,Mobile,1012,Success,0,419.38
6231,108,3/10/2025,Debit,Mobile,1016,Success,0,4051.83
6233,174,9/24/2022,Debit,Web,1000,Success,0,3737.25
6234,163,1/6/2020,Credit,Mobile,1019,Success,1,800.64
6235,116,12/26/2023,Debit,Mobile,1003,Success,0,3359.11
6236,180,10/23/2021,Credit,Mobile,1013,Success,1,1099.44
6237,17,2/4/2024,Debit,ATM,1001,Success,0,2154.37
6238,79,1/21/2021,Credit,Mobile,1005,Success,1,3898.14
6239,71,8/22/2025,Credit,Mobile,1011,Success,1,442.04
6240,162,1/22/2022,Credit,Web,1016,Success,1,926.22
6241,38,5/13/2022,Credit,Web,1020,Success,1,173.98
6242,10,11/7/2020,Debit,Mobile,1012,Success,0,4876.07
6243,97,4/18/2025,Debit,Mobile,1016,Success,0,3849.54
6244,158,12/8/2020,Credit,Web,1004,Success,1,552.43
6245,153,2/25/2020,Debit,Mobile,1002,Success,0,1207.95
6246,93,7/31/2025,Debit,Web,1019,Success,0,3270.28
6247,61,12/18/2021,Debit,ATM,1007,Success,0,3811.51
6248,170,7/26/2024,Debit,Web,1013,Success,0,35.03
6249,145,4/23/2020,Debit,Mobile,1019,Success,0,4754.1
6250,89,7/7/2021,Credit,Web,1010,Success,1,3997.2
6252,9,3/2/2024,Debit,Mobile,1008,Success,0,2356.76
6253,165,5/16/2021,Debit,ATM,1018,Success,0,3351.75
6254,141,7/4/2022,Credit,Mobile,1010,Success,1,1977.91
6255,19,11/6/2022,Debit,ATM,1010,Success,0,229.78
6256,184,3/7/2024,Debit,ATM,1010,Success,0,814.71
6257,27,2/5/2024,Debit,Web,1025,Success,0,664.36
6258,126,8/1/2024,Debit,Web,1013,Success,0,940.96
6259,120,6/19/2025,Debit,ATM,1001,Success,0,4076.51
6260,55,5/6/2025,Credit,ATM,1017,Success,1,4489.8
6261,55,12/4/2020,Debit,Mobile,1006,Success,0,4219.84
6263,98,6/17/2021,Credit,Web,1023,Success,1,996.02
6264,137,10/8/2022,Credit,Mobile,1025,Success,1,1597.37
6265,138,9/21/2020,Credit,Mobile,1014,Success,1,3832.95
6266,39,2/27/2021,Credit,ATM,1003,Success,1,219.56
6267,37,12/27/2025,Debit,Mobile,1023,Success,0,1966.17
6268,144,1/10/2021,Credit,Web,1025,Success,1,1185.24
6269,115,12/22/2023,Debit,ATM,1020,Success,0,3310.48
6270,92,3/8/2020,Debit,ATM,1003,Success,0,514.63
6271,176,10/29/2022,Debit,Mobile,1013,Success,0,4456.51
6272,131,12/16/2025,Credit,Mobile,1014,Success,1,1633.8
6273,187,3/13/2023,Credit,Mobile,1006,Success,1,4734.92
6274,9,9/20/2022,Credit,Mobile,1008,Success,1,4572.97
6275,7,4/3/2022,Debit,Web,1009,Success,0,3193.56
6276,138,7/9/2021,Credit,ATM,1024,Success,1,4852.99
6278,102,1/23/2024,Debit,Mobile,1001,Success,0,3596.81
6279,28,3/11/2021,Credit,ATM,1021,Success,1,482.3
6280,80,10/29/2023,Credit,ATM,1015,Success,1,3964.58
6281,65,5/5/2024,Debit,Web,1003,Success,0,3690.23
6282,76,3/20/2022,Credit,Web,1026,Success,1,2004.39
6283,112,11/1/2022,Credit,Mobile,1015,Success,1,3199.41
6284,158,11/29/2024,Credit,Mobile,1006,Success,1,1313.15
6285,147,9/15/2024,Debit,Mobile,1015,Success,0,4145.83
6286,58,6/4/2021,Debit,Web,1024,Success,0,3962.92
6287,89,5/26/2025,Debit,ATM,1013,Success,0,1257.9
6288,116,6/7/2020,Debit,Mobile,1018,Success,0,1420.93
6289,129,9/8/2023,Credit,Web,1009,Success,1,1547.92
6290,154,8/7/2022,Debit,Web,1006,Success,0,3640.31
6291,71,12/10/2025,Credit,Mobile,1000,Success,1,3012.93
6292,56,6/6/2022,Debit,Web,1008,Success,0,1662.93
6293,108,11/28/2020,Debit,Web,1012,Success,0,501.84
6294,2,1/10/2022,Credit,Mobile,1025,Success,1,576.85
6295,20,10/29/2024,Debit,Mobile,1012,Success,0,2634.25
6296,88,7/31/2020,Debit,Mobile,1025,Success,0,2624.23
6297,41,4/15/2020,Debit,Mobile,1024,Success,0,2238.7
6298,26,3/18/2021,Debit,Web,1001,Success,0,1107.1
6299,46,7/24/2024,Debit,Mobile,1002,Success,0,1186.51
6300,115,5/9/2024,Credit,ATM,1015,Success,1,2657.11
6301,186,1/6/2021,Debit,Mobile,1021,Success,0,1622.64
6302,160,7/8/2020,Debit,Mobile,1001,Success,0,3372.96
6303,106,7/11/2022,Debit,ATM,1003,Success,0,4128.94
6304,29,7/8/2022,Debit,ATM,1004,Success,0,1880.33
6305,180,9/6/2024,Credit,Web,1026,Success,1,2154.65
6306,128,9/19/2021,Debit,Web,1016,Success,0,2357.81
6307,2,12/27/2022,Credit,Mobile,1012,Success,1,3690.14
6308,104,1/2/2022,Debit,Web,1006,Success,0,866.74
6309,103,6/17/2025,Credit,ATM,1000,Success,1,4689.04
6310,129,7/2/2025,Credit,ATM,1007,Success,1,2474.44
6311,63,11/11/2021,Credit,ATM,1003,Success,1,2648.45
6312,115,9/26/2022,Debit,Web,1003,Success,0,2279.99
6313,138,3/30/2022,Debit,ATM,1018,Success,0,2930.71
6314,62,4/21/2021,Debit,Mobile,1019,Success,0,2158.74
6315,139,9/27/2021,Debit,Mobile,1010,Success,0,2273.54
6316,49,8/7/2024,Debit,ATM,1010,Success,0,2515.95
6317,147,7/12/2025,Credit,Web,1012,Success,1,4409.13
6318,48,7/29/2025,Credit,Mobile,1004,Success,1,2963.79
6319,168,9/23/2024,Debit,Mobile,1021,Success,0,1290.23
6320,189,8/4/2022,Credit,Mobile,1024,Success,1,1682.14
6321,14,2/28/2021,Debit,Web,1021,Success,0,623.99
6322,78,11/6/2025,Debit,Mobile,1019,Success,0,2395.31
6324,156,12/13/2025,Debit,ATM,1017,Success,0,2698.83
6325,9,9/27/2020,Credit,Mobile,1002,Success,1,4785.12
6326,183,9/21/2022,Credit,Mobile,1011,Success,1,4994.26
6327,51,2/20/2020,Debit,Mobile,1022,Success,0,1987.69
6328,100,6/29/2021,Credit,Mobile,1010,Success,1,1375.1
6329,42,5/25/2021,Debit,Web,1006,Success,0,4738.02
6330,161,3/28/2025,Debit,Web,1012,Success,0,394.32
6331,125,12/17/2020,Credit,Mobile,1017,Success,1,3974.99
6332,11,8/17/2022,Debit,Mobile,1013,Success,0,3064.21
6333,24,7/8/2025,Debit,Mobile,1011,Success,0,4108.44
6334,1,8/9/2020,Credit,Web,1004,Success,1,237.02
6335,107,11/17/2025,Debit,ATM,1007,Success,0,998.97
6336,84,4/8/2022,Debit,Mobile,1012,Success,0,1018.39
6337,50,6/5/2025,Debit,Web,1007,Success,0,3414.23
6338,76,6/19/2023,Credit,Mobile,1005,Success,1,229.87
6339,77,1/8/2024,Debit,Mobile,1002,Success,0,4846.2
6340,94,3/14/2022,Credit,Mobile,1015,Success,1,3974.16
6341,112,2/12/2024,Credit,ATM,1005,Success,1,4306.2
6342,173,12/21/2023,Debit,Mobile,1026,Success,0,2252.34
6343,71,5/5/2025,Credit,Mobile,1002,Success,1,548.14
6344,45,4/27/2020,Debit,Web,1018,Success,0,3757.3
6345,109,1/25/2024,Debit,Mobile,1003,Success,0,4292.35
6346,98,6/13/2024,Debit,Web,1006,Success,0,4106.2
6347,136,12/23/2024,Debit,Mobile,1003,Success,0,3166.0
6348,191,8/16/2022,Debit,Mobile,1017,Success,0,1498.26
6349,56,10/16/2020,Debit,Mobile,1011,Success,0,2568.3
6350,7,10/31/2023,Debit,ATM,1024,Success,0,2257.15
6351,132,4/26/2024,Credit,Web,1006,Success,1,1413.06
6352,66,4/29/2022,Debit,Mobile,1026,Success,0,3797.01
6353,93,2/6/2021,Debit,Mobile,1018,Success,0,3549.41
6354,71,1/12/2023,Debit,Web,1020,Success,0,2762.91
6355,178,1/18/2024,Credit,Mobile,1009,Success,1,2886.85
6356,88,9/2/2024,Debit,ATM,1023,Success,0,3336.07
6357,107,7/15/2024,Debit,Web,1019,Success,0,3069.74
6358,183,3/1/2024,Credit,Web,1016,Success,1,3327.4
6359,120,10/17/2020,Debit,Mobile,1025,Success,0,2042.83
6360,43,3/12/2025,Debit,Web,1003,Success,0,3703.84
6361,185,4/1/2021,Debit,Web,1012,Success,0,597.7
6362,90,2/18/2024,Credit,Mobile,1004,Success,1,1791.59
6363,17,9/2/2024,Debit,Web,1013,Success,0,862.08
6364,181,7/6/2020,Debit,ATM,1022,Success,0,2808.12
6365,74,6/7/2021,Credit,Mobile,1003,Success,1,3798.44
6366,147,10/2/2024,Debit,ATM,1016,Success,0,3465.92
6367,3,10/24/2024,Credit,Web,1025,Success,1,4381.52
6368,112,10/2/2023,Debit,Web,1019,Success,0,2618.39
6369,117,2/3/2022,Debit,ATM,1011,Success,0,3774.46
6370,162,7/25/2020,Credit,Mobile,1018,Success,1,3618.56
6372,35,8/23/2021,Debit,ATM,1013,Success,0,3993.46
6373,159,3/29/2021,Credit,Web,1013,Success,1,3202.44
6374,147,3/23/2024,Debit,Web,1016,Success,0,3095.1
6375,41,6/13/2024,Debit,Web,1002,Success,0,4172.41
6376,167,4/19/2022,Credit,Web,1000,Success,1,1610.32
6377,18,6/3/2023,Debit,Web,1016,Success,0,3710.75
6378,50,7/2/2022,Debit,ATM,1012,Success,0,2672.52
6379,117,11/11/2024,Credit,Mobile,1021,Success,1,3668.38
6380,107,7/9/2022,Credit,ATM,1014,Success,1,3263.86
6381,92,10/24/2023,Credit,Mobile,1008,Success,1,1132.29
6382,32,3/19/2020,Debit,ATM,1006,Success,0,4304.75
6383,144,5/12/2021,Credit,Mobile,1024,Success,1,2267.13
6384,100,8/17/2020,Debit,Mobile,1016,Success,0,1324.8
6385,167,3/8/2020,Debit,Mobile,1000,Success,0,4500.84
6386,64,5/17/2025,Credit,Mobile,1011,Success,1,2421.62
6387,61,7/19/2025,Credit,Web,1006,Success,1,607.27
6388,6,8/22/2020,Debit,Web,1001,Success,0,2795.59
6389,179,9/9/2024,Debit,Mobile,1002,Success,0,3278.08
6390,154,7/14/2024,Debit,Mobile,1007,Success,0,4619.34
6391,70,6/15/2021,Debit,Web,1010,Success,0,2106.34
6392,126,9/27/2021,Credit,Web,1003,Success,1,1670.97
6393,125,9/8/2024,Credit,ATM,1006,Success,1,1214.83
6394,73,8/10/2020,Debit,Mobile,1016,Success,0,2275.64
6395,181,4/17/2020,Credit,ATM,1011,Success,1,1111.91
6396,113,5/29/2025,Credit,Web,1018,Success,1,936.11
6397,120,10/20/2021,Debit,Mobile,1001,Success,0,2934.39
6398,109,8/17/2025,Debit,Web,1003,Success,0,1200.25
6399,77,6/21/2025,Credit,ATM,1002,Success,1,656.92
6401,192,8/4/2024,Debit,Mobile,1000,Success,0,3585.7
6402,175,8/22/2022,Credit,ATM,1016,Success,1,3753.27
6403,88,11/27/2023,Debit,Mobile,1026,Success,0,704.97
6404,63,11/7/2021,Credit,Mobile,1019,Success,1,3015.22
6405,25,1/7/2021,Credit,ATM,1022,Success,1,4356.98
6406,151,1/9/2023,Debit,Mobile,1007,Success,0,743.35
6407,175,1/31/2020,Debit,ATM,1012,Success,0,2372.13
6408,141,3/17/2020,Credit,Web,1006,Success,1,3942.97
6409,9,2/26/2022,Debit,Web,1019,Success,0,14.06
6410,104,6/3/2024,Credit,Web,1023,Success,1,1475.38
6411,58,3/18/2020,Debit,Web,1014,Success,0,1292.47
6412,33,12/15/2025,Debit,Mobile,1020,Success,0,3652.54
6413,61,5/22/2024,Debit,Web,1001,Success,0,270.69
6414,71,8/10/2023,Debit,ATM,1005,Success,0,1989.42
6415,153,8/17/2021,Debit,Mobile,1002,Success,0,1214.15
6416,134,8/25/2025,Debit,Web,1007,Success,0,1223.29
6417,103,5/18/2022,Credit,Web,1000,Success,1,3014.08
6418,110,6/16/2024,Debit,Web,1016,Success,0,3227.5
6419,80,4/19/2025,Credit,ATM,1000,Success,1,2776.89
6420,24,9/29/2022,Debit,Mobile,1009,Success,0,720.51
6421,80,7/8/2021,Credit,Web,1022,Success,1,4628.9
6422,132,1/18/2021,Credit,Mobile,1008,Success,1,3137.38
6423,141,12/17/2021,Debit,Mobile,1013,Success,0,4313.09
6424,10,2/4/2021,Credit,Mobile,1016,Success,1,865.95
6425,172,5/13/2025,Debit,Web,1019,Success,0,2582.18
6426,148,9/18/2021,Credit,Mobile,1005,Success,1,739.84
6427,130,7/7/2020,Debit,Mobile,1006,Success,0,1639.23
